Created By,Reported On,Created On,Travel Time,Incident Id,Customer,Location,Contract,Priority,SLA,Servicing Team,Category,Service Type,Subject,Technician,Item Id,Incident Summary,Resolution Summary,Task Summary,Model No,Serial No,ATM ID,Part Number,Service Report No,Task ID,Task Description,Task Type,Task Status,Hours to be Billed,Status,Contact Person,Zone-wise,ATM Installation Date,ATM Age,No. of Years,Intervention Type,Intervention Time,Geo,Day of the Week,Group by Week,WEEKNUM,MONTH,YEAR,Time Taken,Start DateTime,End DateTime,Month
Rakesh,2023-04-06 00:00:00,2023-04-06,0:0:0,115519,Bank 11,Super U Belle-Rose,2021-07-ATM-1,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,CashHandler,Technician 2,1712.0,MCB SUPER U B ROSE M 4003 CARRIAGE FAULTY​ Contact: Caudan 5252 6270 DATE 6/4/23,Cash handler faulty,Cash handler faulty Carriage faulty Change carriage Run loop test found ok Run loop test,6627,94-53477974,4003,6627,ATM - MCB SLA,15273.0,Cash handler faulty Carriage faulty Change carriage Run loop test found ok Run loop test,Work Request,Closed,30.0,Closed,Contact MRU,Zone 2 (Lower Plaines Wilhems & Black-River),To be determined,13.556164383561644,13 Years old,ATM Interventions,After 5PM,Mauritius,Thu,,,Apr,2023,00:30:00,2023-04-06 16:45:00,2023-04-06 17:15:00,Apr
Rakesh,2023-04-06 00:00:00,2023-04-06,0:0:0,115533,Bank 9,Chemin Grenier,2021-07-ATM-1,Priority 3,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,Fascia,Technician 3,1378.0,SBM CHEMIN GRENIER - REMOVE FASCIA ON ATM TOMORROW MORNING AT 09:00 – 09:30.,Incident postpone,Incident postpone,6625,83-43150488,ATM ID Missing,6625,ATM- SBM SLA,15209.0,Incident postpone,Work Request,Closed,45.0,Closed,Contact MRU,Zone 3 (Upper Plaines Wilhems & South),2013-06-02 00:00:00,10.397260273972602,10 Years old,ATM Interventions,Before 5PM,Mauritius,Fri,,,Apr,2023,00:45:00,2023-04-07 08:15:00,2023-04-07 09:00:00,Apr
Rakesh,2023-04-06 00:00:00,2023-04-06,0:0:0,115535,Bank 9,Beau-Bassin,2021-11-ATM-2,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,PM,Technician 2,3053.0,SERVICING - SAN03502 - SBM - BEAU-BASSIN - SS 6627 - 94-60555916 - BU,Preventive maintenance,"PM done complete. Serviced card reader, journal printer and receipt printer - tested ok. Serviced cash handler - cleaned sensors, SNT and carriage. Grease moving parts. Test cash done ok. ATM put in service and tested. ATM tested ok.",6627,94-60555916,SAN03502,6627,ATM- SBM SLA,15241.0,"PM done complete. Serviced card reader, journal printer and receipt printer - tested ok. Serviced cash handler - cleaned sensors, SNT and carriage. Grease moving parts. Test cash done ok. ATM put in service and tested. ATM tested ok.",Work Request,Closed,83.0,Closed,Contact MRU,Zone 2 (Lower Plaines Wilhems & Black-River),2012-02-06 00:00:00,11.717808219178082,12 Years old,ATM Servicing,Before 5PM,Mauritius,Thu,,,Apr,2023,01:23:00,2023-04-06 09:32:00,2023-04-06 10:55:00,Apr
Rakesh,2023-04-06 00:00:00,2023-04-06,0:0:0,115536,Bank 9,Quatre Bornes,2021-11-ATM-2,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,PM,Technician 2,3054.0,SERVICING - SAN01501 - SBM - QUATRE BORNES - NCR SELFSERV 6627 - 94-60555903 - BU,Preventive maintenance,"PM done complete. Serviced card reader, journal printer and receipt printer - tested ok. Serviced cash handler - cleaned sensors, SNT and carriage. Grease moving parts. Calibrate sensors. Test cash done ok. ATM put in service and tested. ATM tested ok. Beep sound tested ok.",6627,94-60555903,SAN01501,6627,ATM- SBM SLA,15242.0,"PM done complete. Serviced card reader, journal printer and receipt printer - tested ok. Serviced cash handler - cleaned sensors, SNT and carriage. Grease moving parts. Calibrate sensors. Test cash done ok. ATM put in service and tested. ATM tested ok. Beep sound tested ok.",Work Request,Closed,60.0,Closed,Contact MRU,Zone 2 (Lower Plaines Wilhems & Black-River),2010-05-18 00:00:00,13.441095890410958,13 Years old,ATM Servicing,Before 5PM,Mauritius,Thu,,,Apr,2023,01:00:00,2023-04-06 12:00:00,2023-04-06 13:00:00,Apr
Rakesh,2023-04-06 00:00:00,2023-04-06,0:0:0,115537,Bank 9,Location missing,2021-11-ATM-2,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,PM,Technician 2,3090.0,SERVICING - SIN01502 - SBM - QUATRE BORNES - SS 6684 - 71-60447321 - BU,Preventive maintenance,"PM done complete. Serviced card reader, journal printer and receipt printer - tested ok. Serviced GBRU, cleaned belts and sensors + BV module. GBRU initialized ok. Serviced cash handler - cleaned sensors, SNT and carriage. Grease moving parts. Calibrate sensors. Test cash done ok. ATM put in service and tested. ATM tested ok. Beep sound tested ok.",6684,71-60447312,ATM ID Missing,6684,ATM- SBM SLA,15243.0,"PM done complete. Serviced card reader, journal printer and receipt printer - tested ok. Serviced GBRU, cleaned belts and sensors + BV module. GBRU initialized ok. Serviced cash handler - cleaned sensors, SNT and carriage. Grease moving parts. Calibrate sensors. Test cash done ok. ATM put in service and tested. ATM tested ok. Beep sound tested ok.",Work Request,Closed,110.0,Closed,Contact MRU,Undefined,To be determined,13.441095890410958,13 Years old,ATM Servicing,Before 5PM,Mauritius,Thu,,,Apr,2023,01:50:00,2023-04-06 13:05:00,2023-04-06 14:55:00,Apr
Rakesh,2023-04-06 00:00:00,2023-04-06,01:0,115538,Bank 11,"La Louise, Quatre-Bornes",2022-07-ATM-1,Priority 2,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,PM,Technician 5,1601.0,"SERVICING - 4203 - MCB - LA LOUISE, QUATRE-BORNES - 6627 TOUCH - 94-55730465 - OFF-SITE",REPAIRED MCRW REPLACED CAPTURE ROLLERS VERTICAL TRANSFER BELTS BEARINGS INSERT SUCTION CUPS,REPAIRED MCRW REPLACED CAPTURE ROLLERS VERTICAL TRANSFER BELTS BEARINGS INSERT SUCTION CUPS,6627 Touch,94-55730465,4203,6627 Touch,ATM-MCB SLA,15297.0,REPAIRED MCRW REPLACED CAPTURE ROLLERS VERTICAL TRANSFER BELTS BEARINGS INSERT SUCTION CUPS,Work Request,Closed,100.0,Closed,Contact MRU,Zone 2 (Lower Plaines Wilhems & Black-River),To be determined,13.441095890410958,13 Years old,ATM Servicing,Before 5PM,Mauritius,Thu,,,Apr,2023,01:40:00,2023-04-06 10:20:00,2023-04-06 12:00:00,Apr
Rakesh,2023-04-06 00:00:00,2023-04-06,01:0,115539,Bank 11,La Gaulette,2021-07-ATM-1,Priority 2,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,PM,Technician 5,1833.0,SERVICING - 3438 - MCB - LA GAULETTE - 6634GBRU - 13-44008493 - OFF-SITE,OVERALL SERVICING REPLACED 6 VERTICAL TRANSFER BELTS BEARINGS INSERT SUCTUION CUPS IDLER GEARS GEARS PULLEY TRANSFER GEARS,OVERALL SERVICING REPLACED 6 VERTICAL TRANSFER BELTS BEARINGS INSERT SUCTUION CUPS IDLER GEARS GEARS PULLEY TRANSFER GEARS,6634 GBRU,13-44008493,3438,6634 GBRU,ATM - MCB SLA,15296.0,OVERALL SERVICING REPLACED 6 VERTICAL TRANSFER BELTS BEARINGS INSERT SUCTUION CUPS IDLER GEARS GEARS PULLEY TRANSFER GEARS,Work Request,Closed,100.0,Closed,Contact MRU,Zone 2 (Lower Plaines Wilhems & Black-River),2018-02-16 00:00:00,5.684931506849315,5 Years old,ATM Servicing,Before 5PM,Mauritius,Thu,,,Apr,2023,01:40:00,2023-04-06 12:50:00,2023-04-06 14:30:00,Apr
Rakesh,2023-04-06 00:00:00,2023-04-06,0:0:0,115540,Bank 11,Riviere des Anguilles,2021-07-ATM-1,Priority 2,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,PM,Technician 3,1833.0,SERVICING - 3124 - MCB - RIVIERE DES ANGUILLES - 6634GBRU - 13-55704754 - BU - SN NOT IN SSD,"Cash handler self test done - All good GBRU - All parts clean - all sensor clear - all belts and gears verified - RAS mode done- All device of GBRU are tested - All good SCPM - Clean -Verified all mechanism- belts and gears. Self test done all good Recipe printer sensor clean - Fascia alignment test done--printer head clean Card reader - sensor clean, board reset - self test - all good GOP - calibrate ATM put in service - Withdrawals done successful by MCB client","Servicing Cash handler:- Gear change-Grease SNT clean and all sensor clear Carriage test all good Pick module belt - all good Cash handler self test done - All good GBRU - All parts clean - all sensor clear - all belts and gears verified - RAS mode done- All device of GBRU are tested - All good SCPM - Clean -Verified all mechanism- belts and gears. Self test done all good Recipe printer sensor clean - Fascia alignment test done--printer head clean Card reader - sensor clean, board reset -",6634 GBRU,13-55704754,3124,6634 GBRU,ATM - MCB SLA,15208.0,"Servicing Cash handler:- Gear change-Grease SNT clean and all sensor clear Carriage test all good Pick module belt - all good Cash handler self test done - All good GBRU - All parts clean - all sensor clear - all belts and gears verified - RAS mode done- All device of GBRU are tested - All good SCPM - Clean -Verified all mechanism- belts and gears. Self test done all good Recipe printer sensor clean - Fascia alignment test done--printer head clean Card reader - sensor clean, board reset -",Work Request,Closed,180.0,Closed,Contact MRU,Undefined,To be determined,5.684931506849315,5 Years old,ATM Servicing,Before 5PM,Mauritius,Thu,,,Apr,2023,03:00:00,2023-04-06 11:00:00,2023-04-06 14:00:00,Apr
Rakesh,2023-04-06 00:00:00,2023-04-06,0:0:0,115541,Bank 11,Riviere des Anguilles,2021-07-ATM-1,Priority 2,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,PM,Technician 3,1728.0,SERVICING - 3224 - MCB - RIVIERE DES ANGUILLES - 6626 - 83-46468507 - BU,"Recipe printer sensor clean - Fascia alignment test done--printer head clean Card reader - sensor clean, board reset - self test - all good GOP - calibrate Cash handler:- Gear, change and grease Pick module belt - change Re synchronize D-wheel ATM self test done - All good ATM put in service -Withdrawals done successful by MCB client","Recipe printer sensor clean - Fascia alignment test done--printer head clean Card reader - sensor clean, board reset - self test - all good GOP - calibrate Cash handler:- Gear, change and grease Pick module belt - change Re synchronize D-wheel ATM self test done - All good ATM put in service -Withdrawals done successful by MCB client",6626,83-46468507,3224,6626,ATM - MCB SLA,15207.0,"Recipe printer sensor clean - Fascia alignment test done--printer head clean Card reader - sensor clean, board reset - self test - all good GOP - calibrate Cash handler:- Gear, change and grease Pick module belt - change Re synchronize D-wheel ATM self test done - All good ATM put in service -Withdrawals done successful by MCB client",Work Request,Closed,100.0,Closed,Contact MRU,Zone 3 (Upper Plaines Wilhems & South),To be determined,5.684931506849315,5 Years old,ATM Servicing,Before 5PM,Mauritius,Thu,,,Apr,2023,01:40:00,2023-04-06 09:00:00,2023-04-06 10:40:00,Apr
Rakesh,2023-04-07 00:00:00,2023-04-07,0:0:0,115542,Bank 11,Bagatelle,2021-07-ATM-1,Priority 2,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,Bunch Note Acceptor BNA,Technician 3,1661.0,8201-bagatelle -Bna faulty,"JAM at Pre-BV and BV. Jam cleared, 4*Rs500 and 1*Rs1000 notes removed. GBRU tested ok. BV removed and cleaned. ATM in service working fine.","JAM at Pre-BV and BV. Jam cleared, 4*Rs500 and 1*Rs1000 notes removed. GBRU tested ok. BV removed and cleaned. ATM in service working fine.",6632 GBRU,83-47847250,8201,6632 GBRU,ATM - MCB SLA,15261.0,"JAM at Pre-BV and BV. Jam cleared, 4*Rs500 and 1*Rs1000 notes removed. GBRU tested ok. BV removed and cleaned. ATM in service working fine.",Work Request,Closed,50.0,Closed,Contact MRU,Undefined,2012-01-01 00:00:00,11.816438356164383,12 Years old,ATM Interventions,Before 5PM,Mauritius,Thu,,,Apr,2023,00:50:00,2023-04-06 09:30:00,2023-04-06 10:20:00,Apr
Rakesh,2023-04-07 00:00:00,2023-04-07,0:0:0,115543,Bank 11,"Edith Cavell, Port-Louis",2021-07-ATM-1,Priority 2,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,Cassette,Technician 4,1562.0,MCB 3612 - EDITH CAVELL - CASSETTE 3 FAULTY - CT VALERIE - 4072921,Pick failure position 3 &4 replaced cracked pick arm cups and gears several tests successful machine in servicve,Pick failure position 3 &4 replaced cracked pick arm cups and gears several tests successful machine in servicve,6626,83-46463153,3612,6626,ATM - MCB SLA,15428.0,Pick failure position 3 &4 replaced cracked pick arm cups and gears several tests successful machine in servicve,Work Request,Closed,0.0,Closed,Contact MRU,Zone 1 (Port-Louis),2019-09-22 00:00:00,4.087671232876712,4 Years old,ATM Interventions,Before 5PM,Mauritius,Fri,,,Apr,2023,00:00:00,2023-04-07 07:00:00,2023-04-07 07:00:00,Apr
Rakesh,2023-04-07 00:00:00,2023-04-07,0:0:0,115544,Bank 11,"PLMB, Port-Louis",2021-07-ATM-1,Priority 2,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,Physical Check,Technician 4,1597.0,MCB PLMB M 1601 PHYSICAL CHECK only @ 10h30 contact saden date 7/4/23,Login as admin retriever logs no anomalies found machine in service,Login as admin retriever logs no anomalies found machine in service,6684 GBRU TOUCH CPM,94-57696944,1601,6684 GBRU TOUCH CPM,ATM - MCB SLA,15429.0,Login as admin retriever logs no anomalies found machine in service,Work Request,Closed,120.0,Closed,Contact MRU,Zone 1 (Port-Louis),2018-02-13 00:00:00,5.693150684931507,5 Years old,ATM Interventions,Before 5PM,Mauritius,Fri,,,Apr,2023,02:00:00,2023-04-07 10:00:00,2023-04-07 12:00:00,Apr
Rakesh,2023-04-07 00:00:00,2023-04-07,01:0,115545,Bank 11,Pamplemousses,2021-07-ATM-1,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,SCPM,Technician 1,1577.0,MCB PAMPLEM M 4016 SCPM ISSUE NO IMAGES APPOINTM @ 9H30 CONTACT BRINKS 2041218 DATE 7/4/23,Location: PAMPLEMOUSSES ID: 4016 S/N: 94-57696936 LIAISE WITH Mr. NIVESH REGARDING IMAGES ON SCPM. RECONFIGURE FILES + SERVICES. LIAISE WITH Mr. SHASHI TO CONFIGURE REMOTE DESKTOP. IMAGE FLOW -OK CONFIRMED BY Mr. NIVESH AND Mr. DAVID.,Login as admin retriever logs no anomalies found machine in service,6634 GBRU,94-57696936,4016,6634 GBRU,ATM - MCB SLA,15214.0,Login as admin retriever logs no anomalies found machine in service,Work Request,Closed,150.0,Closed,Contact MRU,Undefined,2013-06-02 00:00:00,10.397260273972602,10 Years old,ATM Interventions,Before 5PM,Mauritius,Fri,,,Apr,2023,02:30:00,2023-04-07 09:40:00,2023-04-07 12:10:00,Apr
Emmanuel,2023-04-04 00:00:00,2023-04-07,0:0:0,115546,Bank 9,Rodrigues-Port Mathurin,2021-11-ATM-2,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,GBRU,Technician Rod,3086.0,notes jam (SIN03904),Removed notes jam and clean GBNA,Removed notes jam and clean GBNA,6684,71-60447305,SIN03904,6684,ATM - MCB SLA,15211.0,Removed notes jam and clean GBNA,Work Request,Closed,120.0,Closed,Contact ROD,Rodrigues,2012-12-12 00:00:00,10.868493150684932,11 Years old,ATM Interventions,Before 5PM,Rodrigues,Tue,,,Apr,2023,02:00:00,2023-04-04 10:00:00,2023-04-04 12:00:00,Apr
Emmanuel,2023-04-07 00:00:00,2023-04-07,0:0:0,115547,Bank 11,Rodrigues-Mont Lubin,2021-07-ATM-1,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,Card Reader,Technician Rod,1543.0,Card reader faulty,Changed Card reader,Changed Card reader,6627,94-55728741,3236,6627,ATM - MCB SLA,15212.0,Changed Card reader,Work Request,Closed,120.0,Closed,Contact ROD,Rodrigues,2012-12-12 00:00:00,10.868493150684932,11 Years old,ATM Interventions,Before 5PM,Rodrigues,Tue,,,Apr,2023,02:00:00,2023-04-04 13:00:00,2023-04-04 15:00:00,Apr
Emmanuel,2023-04-07 00:00:00,2023-04-07,0:0:0,115548,Bank 11,Rodrigues-Port Mathurin,2021-07-ATM-1,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,S2 Media Dispenser,Technician Rod,1532.0,Media dispenser faulty,Changed and config Cassette 1 GBRU Clean media dispenser,"Changed and config cassette 1 GBRU. Clean cash dispenser S2, changed air-filter and ajust notes in cassette 2 & 3",6634 GBRU CPM,13-55704756,3136,6634 GBRU CPM,ATM - MCB SLA,15210.0,"Changed and config cassette 1 GBRU. Clean cash dispenser S2, changed air-filter and ajust notes in cassette 2 & 3",Work Request,Closed,180.0,Closed,Contact ROD,Rodrigues,2015-01-20 00:00:00,8.761643835616438,9 Years old,ATM Interventions,Before 5PM,Rodrigues,Wed,,,Apr,2023,03:00:00,2023-04-05 09:00:00,2023-04-05 12:00:00,Apr
Emmanuel,2023-04-07 00:00:00,2023-04-07,0:0:0,115549,Bank 11,Rodrigues-Port Mathurin,2021-07-ATM-1,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,Bunch Note Acceptor BNA,Technician Rod,1544.0,notes jam,"Clean BNA belts, escrow and BV. Tested okay","Clean BNA belts, escrow and BV. Tested okay",6634 GBRU,13-44008487,3336,6634 GBRU,ATM - MCB SLA,15257.0,"Clean BNA belts, escrow and BV. Tested okay",Work Request,Closed,120.0,Closed,Contact ROD,Rodrigues,2019-10-09 00:00:00,4.041095890410959,4 Years old,ATM Interventions,Before 5PM,Rodrigues,Fri,,,Apr,2023,02:00:00,2023-04-07 09:00:00,2023-04-07 11:00:00,Apr
Rakesh,2023-04-07 00:00:00,2023-04-07,0:15,115556,Bank 11,Quatre-Bornes,2021-07-ATM-1,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,GBRU,Technician 3,1507.0,MCB Q BORNES ASSIST FRANCOIS IN GBRU REPAIRS DATE 7/4/23,GBRU,REPLACE ESCROW MODULE. CONFIGURATION DONE. TESTS RUN UNDER DIAGNOSTICS OK. IN SERVICE TESTS DONE OK.,6634 GBRU,83-51951017,3105,6634 GBRU,ATM - MCB SLA,15217.0,REPLACE ESCROW MODULE. CONFIGURATION DONE. TESTS RUN UNDER DIAGNOSTICS OK. IN SERVICE TESTS DONE OK.,Work Request,Closed,90.0,Closed,Contact MRU,Zone 2 (Lower Plaines Wilhems & Black-River),To be determined,4.041095890410959,4 Years old,ATM Interventions,Before 5PM,Mauritius,Fri,,,Apr,2023,01:30:00,2023-04-07 11:30:00,2023-04-07 13:00:00,Apr
Rakesh,2023-04-07 00:00:00,2023-04-07,0:45,115557,Bank 11,Quatre-Bornes,2021-07-ATM-1,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,GBRU,Technician 5,1507.0,MCB Q BORNES M 3105 GBRU ISSUE SUSPECT ESCROW CONTACT NAWSHAD 4072506 DATE 7/4/23,ESCROW RECURRENT FAULT REPLACED SAME CALIBRATION DONE,ESCROW RECURRENT FAULT REPLACED SAME CALIBRATION DONE,6634 GBRU,83-51951017,3105,6634 GBRU,ATM - MCB SLA,15295.0,ESCROW RECURRENT FAULT REPLACED SAME CALIBRATION DONE,Work Request,Closed,120.0,Closed,Contact MRU,Zone 2 (Lower Plaines Wilhems & Black-River),2011-10-20 00:00:00,12.016438356164384,12 Years old,ATM Interventions,Before 5PM,Mauritius,Fri,,,Apr,2023,02:00:00,2023-04-07 11:00:00,2023-04-07 13:00:00,Apr
Rakesh,2023-04-07 00:00:00,2023-04-07,0:0:0,115558,Bank 11,Cascavelle,2021-07-ATM-1,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,CashHandler,Technician 2,1705.0,MCB 3337 - CASCAVELLE - Physical Check on GBRU - CT CHRISTIAN 4072001,Physical check,Physical check done on GBRU for missing 1 x Rs1000 note. No lost/missing notes found in GBRU and at shutter. GBRU initialized and tested ok. ATM put in service and tested. ATM tested ok.,6634 GBRU,83-51981016,3337,6634 GBRU,ATM - MCB SLA,15245.0,Physical check done on GBRU for missing 1 x Rs1000 note. No lost/missing notes found in GBRU and at shutter. GBRU initialized and tested ok. ATM put in service and tested. ATM tested ok.,Work Request,Closed,30.0,Closed,Contact MRU,Undefined,2012-01-01 00:00:00,11.816438356164383,12 Years old,ATM Interventions,Before 5PM,Mauritius,Fri,,,Apr,2023,00:30:00,2023-04-07 09:40:00,2023-04-07 10:10:00,Apr
Rakesh,2023-04-07 00:00:00,2023-04-07,0:0:0,115559,Bank 11,Cascavelle,2022-07-ATM-1,Priority 2,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,PM,Technician 2,1705.0,SERVICING - 3137 - MCB - CASCAVELLE - 6627 TOUCH - 94-55730457 - BU - SN NOT IN SSD,Preventive maintenance,"PM done complete. Serviced card reader, journal printer and receipt printer - tested ok. Serviced cash handler - cleaned sensors, SNT and carriage. Grease moving parts. Install pump cover. Calibrate sensors. Test cash done ok. ATM put in service and tested. ATM tested ok. Beep sound tested ok.",6627 Touch,94-55730457,3137,6627 Touch,ATM-MCB SLA,15244.0,"PM done complete. Serviced card reader, journal printer and receipt printer - tested ok. Serviced cash handler - cleaned sensors, SNT and carriage. Grease moving parts. Install pump cover. Calibrate sensors. Test cash done ok. ATM put in service and tested. ATM tested ok. Beep sound tested ok.",Work Request,Closed,125.0,Closed,Contact MRU,Undefined,2010-12-12 00:00:00,12.871232876712329,13 Years old,ATM Servicing,Before 5PM,Mauritius,Fri,,,Apr,2023,02:05:00,2023-04-07 10:15:00,2023-04-07 12:20:00,Apr
Rakesh,2023-04-07 00:00:00,2023-04-07,0:45,115560,Bank 9,Location missing,2021-11-ATM-2,Priority 1,99 Days SLA,SST Technicians,Hardware - SST Technicians,ATM Hardware,PM,Technician 5,1705.0,SERVICING - SAN00301 - SBM - QUARTIER MILITAIRE - SS 6627 - 94-60555934 - BU - SN NOT IN SSD,OVERALL SERVICING CLEANED UP LUBRICATION DONE,OVERALL SERVICING CLEANED UP LUBRICATION DONE,Model No. missing,serial number missing,ATM ID Missing,Model No. missing,ATM-MCB SLA,15294.0,OVERALL SERVICING CLEANED UP LUBRICATION DONE,Work Request,Closed,70.0,Closed,Contact MRU,Undefined,2017-02-11 00:00:00,6.698630136986301,6 Years old,ATM Servicing,Before 5PM,Mauritius,Fri,,,Apr,2023,01:10:00,2023-04-07 09:00:00,2023-04-07 10:10:00,Apr
